Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,DiscountUnitPrice,Sales,Quantity,Discount,Profit,ProductCost,TotalCost,DiscountValue,OriginalSaleValue
8410,CA-2015-134082,12-11-15,12/17/2015,Standard Class,JK-15640,Jim Kriz,Home Office,United States,San Bernardino,California,92404,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,27.632,110.528,4,0.2,38.6848,17.9608,71.8432,22.1056,132.6336
8411,CA-2016-130820,11/15/2016,11/15/2016,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,27217,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,157.506,630.024,4,0.4,-199.5076,207.3829,829.5316,252.0096,882.0336
8412,CA-2016-159765,05-09-16,05-12-16,Second Class,TH-21100,Thea Hendricks,Consumer,United States,Salem,Virginia,24153,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,3.98,27.86,7,0,9.1938,2.6666,18.6662,0,27.86
8413,CA-2017-132290,03-10-17,3/14/2017,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Dallas,Texas,75217,Central,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",233.352,933.408,4,0.3,-173.3472,276.6888,1106.7552,280.0224,1213.4304
8414,CA-2016-147109,12/17/2016,12/21/2016,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,76017,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,5.184,51.84,10,0.2,18.144,3.3696,33.696,10.368,62.208
8415,CA-2016-147109,12/17/2016,12/21/2016,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,76017,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,55.2,165.6,3,0.2,-6.21,57.27,171.81,33.12,198.72
8416,CA-2017-107265,04-06-17,04-12-17,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Marion,Iowa,52302,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,35.44,106.32,3,0,49.9704,18.7832,56.3496,0,106.32
8417,CA-2017-118199,05-09-17,05-11-17,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",29.584,147.92,5,0.2,46.225,20.339,101.695,29.584,177.504
8418,CA-2017-118199,05-09-17,05-11-17,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,34.76,104.28,3,0,26.07,26.07,78.21,0,104.28
8419,CA-2017-118199,05-09-17,05-11-17,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,286.85,1,0,63.107,223.743,223.743,0,286.85
8420,CA-2017-118199,05-09-17,05-11-17,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,16.74,66.96,4,0,2.6784,16.0704,64.2816,0,66.96
8421,CA-2017-118199,05-09-17,05-11-17,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,99.99,199.98,2,0,87.9912,55.9944,111.9888,0,199.98
8422,CA-2017-150091,10-12-17,10/16/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,15,45,3,0,4.95,13.35,40.05,0,45
8423,CA-2017-150091,10-12-17,10/16/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",3.58,17.9,5,0,8.771,1.8258,9.129,0,17.9
8424,CA-2017-150091,10-12-17,10/16/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24,40.48,2,0,17.4064,11.5368,23.0736,0,40.48
8425,CA-2017-150091,10-12-17,10/16/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",430.98,2154.9,5,0,129.294,405.1212,2025.606,0,2154.9
8426,CA-2016-137652,8/28/2016,8/30/2016,First Class,EB-13750,Edward Becker,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,2.304,18.432,8,0.7,-12.288,3.84,30.72,12.9024,31.3344
8427,CA-2015-128356,10-02-15,10-07-15,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Thornton,Colorado,80229,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",5.472,10.944,2,0.2,0.9576,4.9932,9.9864,2.1888,13.1328
8428,CA-2017-167017,11/23/2017,11/25/2017,First Class,DC-12850,Dan Campbell,Consumer,United States,Roseville,Michigan,48066,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,2.18,4.36,2,0,0.1744,2.0928,4.1856,0,4.36
8429,US-2017-132220,11-12-17,11/16/2017,Standard Class,DJ-13510,Don Jones,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,10.392,62.352,6,0.2,-10.9116,12.2106,73.2636,12.4704,74.8224
8430,CA-2016-118129,12/19/2016,12/21/2016,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Reading,Pennsylvania,19601,East,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",60.784,303.92,5,0.2,-30.392,66.8624,334.312,60.784,364.704
8431,US-2014-113124,3/30/2014,04-05-14,Standard Class,NC-18340,Nat Carroll,Consumer,United States,Apple Valley,Minnesota,55124,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,64.65,129.3,2,0,6.465,61.4175,122.835,0,129.3
8432,CA-2017-155621,11-08-17,11/13/2017,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Baltimore,Maryland,21215,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42,274.2,10,0,112.422,16.1778,161.778,0,274.2
8433,US-2014-127635,9/14/2014,9/18/2014,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,1.512,6.048,4,0.2,-1.3608,1.8522,7.4088,1.2096,7.2576
8434,US-2014-127635,9/14/2014,9/18/2014,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,3.424,6.848,2,0.2,2.14,2.354,4.708,1.3696,8.2176
8435,US-2014-127635,9/14/2014,9/18/2014,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,1.992,9.96,5,0.6,-6.723,3.3366,16.683,5.976,15.936
8436,US-2014-127635,9/14/2014,9/18/2014,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,4.276,8.552,2,0.8,-13.6832,11.1176,22.2352,6.8416,15.3936
8437,CA-2015-151470,9/20/2015,9/26/2015,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,45.584,11,0.2,16.5242,2.6418,29.0598,9.1168,54.7008
8438,CA-2015-112823,12-10-15,12/16/2015,Standard Class,RA-19945,Ryan Akin,Consumer,United States,Cleveland,Ohio,44105,East,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,12.744,25.488,2,0.2,4.4604,10.5138,21.0276,5.0976,30.5856
8439,CA-2014-108861,5/28/2014,06-01-14,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",34.24,136.96,4,0.2,51.36,21.4,85.6,27.392,164.352
8440,CA-2017-114370,3/14/2017,3/17/2017,Second Class,BN-11470,Brad Norvell,Corporate,United States,Chicago,Illinois,60623,Central,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,24.808,49.616,2,0.2,4.9616,22.3272,44.6544,9.9232,59.5392
8441,CA-2016-158302,12-08-16,12-12-16,Second Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Ohio,43229,East,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3.528,10.584,3,0.2,3.4398,2.3814,7.1442,2.1168,12.7008
8442,CA-2017-145779,05-06-17,05-10-17,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,21.104,84.416,4,0.2,27.4352,14.2452,56.9808,16.8832,101.2992
8443,US-2016-155173,03-06-16,03-10-16,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,215.97,431.94,2,0.4,-71.99,251.965,503.93,172.776,604.716
8444,US-2016-155173,03-06-16,03-10-16,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.043,2.043,1,0.7,-1.4982,3.5412,3.5412,1.4301,3.4731
8445,US-2016-155173,03-06-16,03-10-16,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,22.746,68.238,3,0.4,-12.5103,26.9161,80.7483,27.2952,95.5332
8446,CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,60.186,240.744,4,0.3,-13.7568,63.6252,254.5008,72.2232,312.9672
8447,CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",8.75,35,4,0,14.7,5.075,20.3,0,35
8448,CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,105.34,210.68,2,0,50.5632,80.0584,160.1168,0,210.68
8449,CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",212.632,637.896,3,0.3,-127.5792,255.1584,765.4752,191.3688,829.2648
8450,CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",5.43,43.44,8,0,21.2856,2.7693,22.1544,0,43.44
8451,CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.22,2.22,1,0,0.666,1.554,1.554,0,2.22
8452,CA-2014-131387,4/28/2014,4/30/2014,First Class,AI-10855,Arianne Irving,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,335.992,1679.96,5,0.2,125.997,310.7926,1553.963,335.992,2015.952
8453,CA-2016-125087,4/18/2016,4/23/2016,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",86.093,344.372,4,0.3,-93.4724,109.4611,437.8444,103.3116,447.6836
8454,CA-2016-125087,4/18/2016,4/23/2016,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,518.312,1554.936,3,0.2,77.7468,492.3964,1477.1892,310.9872,1865.9232
8455,CA-2016-125087,4/18/2016,4/23/2016,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,Central,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",25.576,127.88,5,0.6,-67.137,39.0034,195.017,76.728,204.608
8456,CA-2016-154081,5/22/2016,5/29/2016,Standard Class,JE-15610,Jim Epp,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,111.192,222.384,2,0.2,22.2384,100.0728,200.1456,44.4768,266.8608
8457,US-2017-118556,5/28/2017,06-02-17,Second Class,TH-21235,Tiffany House,Corporate,United States,Chicago,Illinois,60653,Central,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",35.623,106.869,3,0.3,-29.0073,45.2921,135.8763,32.0607,138.9297
8458,US-2017-118556,5/28/2017,06-02-17,Second Class,TH-21235,Tiffany House,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,1.188,3.564,3,0.8,-6.237,3.267,9.801,2.8512,6.4152
8459,CA-2014-126200,8/25/2014,8/29/2014,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",8.56,25.68,3,0.8,-39.804,21.828,65.484,20.544,46.224
8460,CA-2014-126200,8/25/2014,8/29/2014,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",4.128,12.384,3,0.8,-19.8144,10.7328,32.1984,9.9072,22.2912
8461,CA-2014-146500,8/30/2014,09-04-14,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Bristol,Connecticut,6010,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,5.06,25.3,5,0,11.891,2.6818,13.409,0,25.3
8462,CA-2014-146500,8/30/2014,09-04-14,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Bristol,Connecticut,6010,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,31.98,95.94,3,0,9.594,28.782,86.346,0,95.94
8463,CA-2015-169537,09-03-15,09-07-15,Second Class,JH-15820,John Huston,Consumer,United States,Holland,Michigan,49423,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,3.75,7.5,2,0,3.6,1.95,3.9,0,7.5
8464,CA-2014-100881,3/28/2014,04-01-14,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Albuquerque,New Mexico,87105,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,100.792,302.376,3,0.2,22.6782,93.2326,279.6978,60.4752,362.8512
8465,CA-2015-144043,05-10-15,5/15/2015,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Louisville,Colorado,80027,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,11.672,46.688,4,0.2,-2.918,12.4015,49.606,9.3376,56.0256
8466,CA-2015-116512,04-09-15,4/14/2015,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98,17.94,3,0,3.0498,4.9634,14.8902,0,17.94
8467,CA-2015-101000,04-09-15,4/14/2015,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Norwich,Connecticut,6360,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,123.38,370.14,3,0,144.3546,75.2618,225.7854,0,370.14
8468,CA-2016-168557,9/19/2016,9/23/2016,Standard Class,FH-14275,Frank Hawley,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,4.464,8.928,2,0.2,3.1248,2.9016,5.8032,1.7856,10.7136
8469,US-2016-164196,11-11-16,11/17/2016,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Noblesville,Indiana,46060,Central,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,446.49,2678.94,6,0,241.1046,406.3059,2437.8354,0,2678.94
8470,US-2017-132031,4/23/2017,4/27/2017,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042,South,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,96.784,387.136,4,0.2,-14.5176,100.4134,401.6536,77.4272,464.5632
8471,US-2017-132031,4/23/2017,4/27/2017,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,22.704,45.408,2,0.2,11.9196,16.7442,33.4884,9.0816,54.4896
8472,US-2017-132031,4/23/2017,4/27/2017,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,25.984,77.952,3,0.2,-11.6928,29.8816,89.6448,15.5904,93.5424
8473,US-2017-132031,4/23/2017,4/27/2017,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042,South,OFF-LA-10000081,Office Supplies,Labels,Avery 496,3,3,1,0.2,1.05,1.95,1.95,0.6,3.6
8474,CA-2015-169733,10/22/2015,10/26/2015,Second Class,GM-14500,Gene McClure,Consumer,United States,Hollywood,Florida,33021,South,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,9.952,9.952,1,0.2,0.9952,8.9568,8.9568,1.9904,11.9424
8475,CA-2017-169404,04-09-17,4/14/2017,Standard Class,NC-18625,Noah Childs,Corporate,United States,York,Pennsylvania,17403,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,9.474,37.896,4,0.7,-29.0536,16.7374,66.9496,26.5272,64.4232
8476,CA-2017-169404,04-09-17,4/14/2017,Standard Class,NC-18625,Noah Childs,Corporate,United States,York,Pennsylvania,17403,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,32.792,65.584,2,0.2,23.7742,20.9049,41.8098,13.1168,78.7008
8477,CA-2017-134880,10/27/2017,11-01-17,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Mesa,Arizona,85204,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,44.784,44.784,1,0.2,16.2342,28.5498,28.5498,8.9568,53.7408
8478,CA-2015-145758,10/30/2015,10/30/2015,Same Day,BF-11020,Barry Französisch,Corporate,United States,New York City,New York,10024,East,TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,258.95,1035.8,4,0,269.308,191.623,766.492,0,1035.8
8479,CA-2017-158736,12/18/2017,12/24/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10002578,Office Supplies,Art,Newell 335,2.88,5.76,2,0,1.6704,2.0448,4.0896,0,5.76
8480,US-2016-119270,03-12-16,3/16/2016,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,19.98,2,0,8.991,5.4945,10.989,0,19.98
8481,CA-2014-109890,7/21/2014,7/27/2014,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,17.99,35.98,2,0,10.0744,12.9528,25.9056,0,35.98
8482,CA-2016-138583,5/24/2016,5/28/2016,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,5.552,16.656,3,0.2,3.3312,4.4416,13.3248,3.3312,19.9872
8483,US-2017-118535,02-11-17,2/15/2017,Standard Class,DJ-13510,Don Jones,Corporate,United States,New York City,New York,10024,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,10.35,20.7,2,0,9.936,5.382,10.764,0,20.7
8484,CA-2016-126284,9/20/2016,9/24/2016,Standard Class,EN-13780,Edward Nazzal,Consumer,United States,Grand Rapids,Michigan,49505,Central,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,16.74,83.7,5,0,41.013,8.5374,42.687,0,83.7
8485,CA-2017-142391,9/24/2017,9/24/2017,Same Day,PB-19150,Philip Brown,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,19.98,199.8,10,0,71.928,12.7872,127.872,0,199.8
8486,CA-2017-124716,3/27/2017,3/31/2017,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,93727,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,22.84,45.68,2,0,21.0128,12.3336,24.6672,0,45.68
8487,CA-2017-124716,3/27/2017,3/31/2017,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,93727,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,55.48,110.96,2,0,53.2608,28.8496,57.6992,0,110.96
